Date,Revenue,COGS,is_holiday,log_Revenue,log_COGS
2020-07-06,2077312.99,1986626.45,0,14.5465862662038,14.501949010245703
2020-07-07,2024009.16,2068227.77,0,14.52059132913974,14.542203132283198
2020-07-08,1848400.71,1796794.0,0,14.429831883102253,14.4015150802376
2020-07-09,2881762.16,2884926.26,0,14.873912873122391,14.875010244434902
2020-07-10,2456330.77,2270775.74,0,14.71417964463083,14.63563250714011
2020-07-11,2777782.43,2617463.18,0,14.837163840294185,14.777716536819437
2020-07-12,2353469.99,2352864.85,0,14.671401813424866,14.671144653759542
2020-07-13,2674159.75,2528820.54,0,14.799146150768324,14.743263957721359
2020-07-14,2241406.69,2199143.63,0,14.622614659485587,14.603579038179005
2020-07-15,2628917.79,2573366.47,0,14.78208321316264,14.760725898788904
2020-07-16,3496916.1,3417273.9,0,15.067392309730778,15.044353978549184
2020-07-17,2963494.21,2910103.21,0,14.901879943876684,14.883699449503041
2020-07-18,2167217.41,2102740.45,0,14.588955064548983,14.558752503712507
2020-07-19,2598183.41,2439859.2,0,14.770323455217863,14.707451300545992
2020-07-20,2378509.49,2153084.64,0,14.6819850051874,14.582412552610686
2020-07-21,3060145.15,2555988.41,0,14.933973234225931,14.753949951278491
2020-07-22,3102912.51,2421357.03,0,14.947852070015953,14.699839110157678
2020-07-23,3882974.91,3066175.92,0,15.172112404728555,14.935942040597757
2020-07-24,3897982.79,3118044.81,0,15.175970000498154,14.952717020602257
2020-07-25,2726776.18,2185291.86,0,14.818630949651826,14.59726040956695
2020-07-26,2852671.37,2228931.73,0,14.863766786587693,14.617033432459928
2020-07-27,2831486.13,2289596.5,0,14.856312619231653,14.643886595889947
2020-07-28,2395619.59,1857411.18,0,14.689152874259536,14.434694775856114
2020-07-29,3158908.2,2317187.54,0,14.96573733609794,14.655865172568348
2020-07-30,4151632.35,3350026.58,0,15.239012393088506,15.02447913660318
2020-07-31,5610491.95,4496247.74,0,15.540149143513771,15.318753993758403
2020-08-01,6132541.37,4909626.33,0,15.629119964181823,15.406708596686471
2020-08-02,5345584.67,4186394.94,0,15.491781669871667,15.24735076423267
2020-08-03,4397713.48,3443554.44,0,15.29659552757105,15.052015053735648
2020-08-04,3298352.62,2591360.98,0,15.00893399891288,14.767694156463136
2020-08-05,2223462.81,1734678.05,0,14.614576812659212,14.366332968660373
2020-08-06,2991469.99,2308279.85,0,14.91127579428902,14.652013584648996
2020-08-07,3277756.91,2547914.06,0,15.002670182599527,14.750785959168772
2020-08-08,2449651.51,2088845.7,0,14.711456739808646,14.55212265345149
2020-08-09,2935305.67,2352528.07,0,14.892322493009093,14.671001507432274
2020-08-10,2914723.92,2318822.04,0,14.885286006246982,14.656570304572234
2020-08-11,2533038.45,2110648.66,0,14.74493050328022,14.562506353796682
2020-08-12,4245177.97,3574622.62,0,15.261294537027325,15.089370447448918
2020-08-13,3438121.83,2662240.38,0,15.05043619145369,14.794678950009677
2020-08-14,3685522.51,2879232.79,0,15.11992313864418,14.873034771576954
2020-08-15,2556409.43,2072000.19,0,14.754114656706129,14.54402545668567
2020-08-16,2596444.46,2077063.06,0,14.769653936846591,14.546465944944014
2020-08-17,3646382.12,2892437.08,0,15.109246308239499,14.877610330733539
2020-08-18,3240488.83,2493505.46,0,14.991235058440417,14.729200494700871
2020-08-19,3279887.27,2543910.75,0,15.003319915755744,14.749213513375048
2020-08-20,3569013.59,2909846.44,0,15.087800090443768,14.88361121165654
2020-08-21,3939388.46,3133654.06,0,15.186536309875807,14.957710632024428
2020-08-22,2465099.71,2000862.66,0,14.717743220608117,14.509089475312479
2020-08-23,2832425.22,2280579.88,0,14.856644223883976,14.63994074041159
2020-08-24,3217603.07,2631929.43,0,14.984147562917675,14.783228138707184
2020-08-25,2428315.18,1917538.84,0,14.702708645088597,14.466553589061164
2020-08-26,3194953.82,2616197.98,0,14.97708350484872,14.777233051357738
2020-08-27,4445347.68,3675387.97,0,15.307368867048236,15.117169527205057
2020-08-28,7296538.72,5928088.7,0,15.802910782781007,15.595212577422526
2020-08-29,7517051.79,6089417.86,0,15.832684702883384,15.622063209845441
2020-08-30,8480394.59,6775599.46,1,15.95326765644417,15.728838549585028
2020-08-31,7490849.71,6294569.34,1,15.829192928482998,15.655197968961186
2020-09-01,6047477.92,5072223.86,1,15.615152035722335,15.439290107712708
2020-09-02,1434923.77,1282633.72,1,14.176622980714507,14.064426895344548
2020-09-03,1557705.54,1435356.63,0,14.258725130803668,14.17692459563803
2020-09-04,1425115.38,1249060.77,0,14.1697640385255,14.03790324344928
2020-09-05,1581867.47,1449235.72,0,14.274117282260361,14.186547575799636
2020-09-06,2654105.11,2377874.42,0,14.791618474235577,14.681717966298718
2020-09-07,2479133.84,2159138.36,0,14.72342020243845,14.585220255815823
2020-09-08,2542645.13,2183405.0,0,14.748715880179486,14.596396600832225
2020-09-09,1979410.07,1799215.01,0,14.49830991903291,14.402861577986942
2020-09-10,3146008.14,2761931.92,0,14.961645267872681,14.831441325907713
2020-09-11,1990335.39,1821328.74,0,14.503814222615995,14.41507741864909
2020-09-12,2806228.3,2605429.08,0,14.847352254053513,14.773108317431124
2020-09-13,2240095.92,1957201.32,0,14.622029690752338,14.487026623763253
2020-09-14,2832905.03,2603630.98,0,14.856813608477843,14.772417943597713
2020-09-15,2914536.51,2476205.19,0,14.88522170651702,14.72223818476368
2020-09-16,1994638.41,1821831.75,0,14.505973845102249,14.415353557857582
2020-09-17,1827659.24,1626961.14,0,14.418547149388713,14.302225116108671
2020-09-18,2600220.08,2233677.06,0,14.77110703014603,14.619160139005423
2020-09-19,1806587.98,1582702.76,0,14.406951083823193,14.274645183005669
2020-09-20,2334885.81,2132834.58,0,14.663473972535433,14.572962910563007
2020-09-21,3082015.84,2723671.97,0,14.941094758831696,14.817491883978274
2020-09-22,2827707.7,2426080.5,0,14.854977295035445,14.701787962315917
2020-09-23,2254030.17,2095482.45,0,14.628230802235134,14.555294848439672
2020-09-24,2021614.99,1879290.21,0,14.519407744601414,14.446405247760302
2020-09-25,2587034.31,2341681.4,0,14.766023110089321,14.666380203354612
2020-09-26,2219447.23,2025784.18,0,14.612769177910979,14.52146792657968
2020-09-27,3907778.93,3495826.9,0,15.178479977867278,15.067080786857053
2020-09-28,4681424.38,4163962.01,0,15.359113189898366,15.241977825392237
2020-09-29,3862957.51,3418321.41,0,15.166943901233505,15.04466046530102
2020-09-30,3185317.6,2835582.57,0,14.974062873382769,14.857758318758034
2020-10-01,2053948.94,1801442.13,0,14.535275297216483,14.404098640534338
2020-10-02,844947.12,672777.16,0,13.647030508004768,13.419170925758465
2020-10-03,1819620.17,1400911.62,0,14.414138889035454,14.152634453638168
2020-10-04,1305849.84,1031248.84,0,14.08236537096359,13.846282061479501
2020-10-05,1476045.28,1106750.78,0,14.204877638664547,13.91693995890572
2020-10-06,2225510.95,1785750.97,0,14.615497537003499,14.395350156194548
2020-10-07,2084609.48,1633404.7,0,14.550092575618097,14.306177779553707
2020-10-08,1798621.9,1415449.28,0,14.402531874506485,14.162958257519794
2020-10-09,1682037.65,1404182.57,0,14.335517097847935,14.154966602884384
2020-10-10,2023437.43,1582185.76,0,14.52030881535799,14.274318473439363
2020-10-11,1446988.51,1177371.98,0,14.184995756105657,13.978796226442576
2020-10-12,1856496.7,1470316.91,0,14.43420231370812,14.200989200679071
2020-10-13,3071390.97,2435896.58,0,14.937641427227387,14.705825862593061
2020-10-14,2627129.58,2030216.9,0,14.781402774322318,14.523653685158934
2020-10-15,1826480.99,1499468.55,0,14.417902264780139,14.220621970196092
2020-10-16,2213689.11,1814772.4,0,14.610171414071214,14.411471169402018
2020-10-17,2024181.52,1623856.95,0,14.520676483189327,14.300315326666283
2020-10-18,2416150.55,2000897.4,0,14.697686563718552,14.509106837664103
2020-10-19,1798941.77,1455468.16,0,14.402709700308812,14.19083885334835
2020-10-20,2361849.87,1800189.76,0,14.674956136574322,14.403403195028924
2020-10-21,2168284.88,1762213.02,0,14.589447496317085,14.382081542347255
2020-10-22,2384359.77,1939167.59,0,14.68444162541618,14.477769877324963
2020-10-23,1313373.58,984874.54,0,14.088110398204217,13.80027055684077
2020-10-24,2435210.66,1935814.16,0,14.705544234745794,14.476039067054
2020-10-25,2045855.5,1595051.09,0,14.53132708618161,14.282416951975021
2020-10-26,2383306.02,1881515.76,0,14.683999585381693,14.447588796762295
2020-10-27,3242319.66,2668015.76,0,14.991799884468108,14.79684596785699
2020-10-28,4138715.4,3246854.44,0,15.235896249417404,14.993197528997493
2020-10-29,3361148.04,2777298.73,0,15.027793449669334,14.836989693485833
2020-10-30,2606337.42,2045887.36,0,14.77345689009286,14.531342659000098
2020-10-31,3099623.67,2419274.6,0,14.946791587931754,14.69897871447908
2020-11-01,2000351.9,1651707.88,0,14.50883417295875,14.317320994773715
2020-11-02,1609265.54,1276568.22,0,14.291289067941895,14.05968674059379
2020-11-03,1148970.3,951051.1,0,13.954377578276981,13.76532412446435
2020-11-04,1475675.48,1140886.92,0,14.204627073125705,13.94731739439623
2020-11-05,1340308.97,1063954.02,0,14.108411466072063,13.877503673554047
2020-11-06,717152.89,537123.9,0,13.48304572695641,13.193985934900876
2020-11-07,1261006.58,1012158.51,0,14.047421626031289,13.82759673498612
2020-11-08,1462906.75,1152752.12,0,14.195936622648501,13.957663656636532
2020-11-09,1841341.67,1500031.86,0,14.426005575431368,14.220997572499158
2020-11-10,1423817.05,1131446.53,0,14.168852588913877,13.939008370908041
2020-11-11,1850484.56,1510899.02,0,14.430958627481495,14.228216070965075
2020-11-12,1742209.81,1490266.12,0,14.37066544514621,14.214465937021554
2020-11-13,1874908.56,1475799.13,0,14.444070981556653,14.204710861694217
2020-11-14,1505407.33,1170919.18,0,14.224574734980306,13.97330047629416
2020-11-15,1822943.34,1452200.16,0,14.415963521104725,14.18859100471601
2020-11-16,1677772.33,1289405.39,0,14.332978073452042,14.069692507639768
2020-11-17,1698265.63,1375791.27,0,14.34511865943899,14.134540319509059
2020-11-18,1708292.62,1460231.18,0,14.351005547221156,14.194106008438263
2020-11-19,1389140.38,1147069.41,0,14.144196402013856,13.952721780452386
2020-11-20,1761075.99,1653768.63,0,14.381436106000244,14.318567864333296
2020-11-21,1277317.49,1191035.2,0,14.060273508773586,13.990334242501895
2020-11-22,1402812.95,1422457.39,0,14.153990741595635,14.167897193236692
2020-11-23,1254495.47,1331674.56,0,14.042244830914587,14.101948526840037
2020-11-24,1234768.03,1251831.61,0,14.026394490310834,14.040119123620729
2020-11-25,1016787.85,1011073.66,0,13.832160033022276,13.826524342951572
2020-11-26,1003033.14,1066907.31,0,13.818540104251138,13.880275594070392
2020-11-27,2064673.72,2076697.24,0,14.540483251388487,14.546289805832275
2020-11-28,2102733.52,2118368.35,0,14.55874920800945,14.56615717615339
2020-11-29,1696662.48,1642786.66,0,14.344174221664298,14.311905149470709
2020-11-30,1376299.12,1423882.94,0,14.134909384157913,14.168898864823534
2020-12-01,1160032.88,1083886.83,0,13.963959769552586,13.896064977767747
2020-12-02,370653.23,366277.85,0,12.823024912403396,12.811150207542173
2020-12-03,528608.48,509665.44,0,13.178005215157231,13.14151175150787
2020-12-04,645703.05,632473.93,0,13.37809655085755,13.357395862434634
2020-12-05,653591.96,700683.81,0,13.39024005135609,13.45981343580197
2020-12-06,755648.75,731905.7,0,13.535333254157214,13.503408325803465
2020-12-07,832522.38,856716.78,0,13.63221658452647,13.660863831793035
2020-12-08,1297656.34,1226584.15,0,14.076071150639471,14.019744565464505
2020-12-09,1154833.63,1135523.17,0,13.959467714197979,13.942604926078403
2020-12-10,696601.42,694712.49,0,13.453970110924656,13.451254794946445
2020-12-11,708701.4,714731.83,0,13.471190971274904,13.479664087510567
2020-12-12,1122552.93,1114505.97,0,13.931116941987874,13.923922685714032
2020-12-13,937152.62,894184.44,0,13.750602496555107,13.70366845993865
2020-12-14,1601200.69,1536265.51,0,14.286264961558405,14.244865686753373
2020-12-15,1355809.66,1345601.61,0,14.119910106464689,14.112352507854112
2020-12-16,1368150.26,1378715.06,0,14.12897094122764,14.136663232746406
2020-12-17,1104685.57,1105268.19,0,13.915072205639731,13.915599474125411
2020-12-18,1251306.12,1173503.24,0,14.039699258919272,13.975504907389825
2020-12-19,1648432.09,1604918.15,0,14.315335752256482,14.288583939445674
2020-12-20,1777867.4,1748875.07,0,14.390925676568655,14.374483893857285
2020-12-21,2040125.86,2025685.77,0,14.528522550161423,14.521419346704892
2020-12-22,2050706.5,1957791.36,1,14.533695413524928,14.487328049462493
2020-12-23,1964805.24,2036033.68,1,14.490904192825683,14.526514689906305
2020-12-24,1223063.47,1196024.1,1,14.016870127916082,13.994514199894573
2020-12-25,1200258.49,1181002.97,1,13.998048333048036,13.981875456731851
2020-12-26,1099988.0,1121806.33,0,13.910810737718599,13.930451630176584
2020-12-27,1517374.4,1548752.98,0,14.232492689813217,14.252961281736553
2020-12-28,3627797.75,3660309.96,0,15.104136617344505,15.113058663517139
2020-12-29,2940732.69,2915164.04,0,14.894169662603108,14.885436993659733
2020-12-30,2881135.64,2881761.18,0,14.873695440918391,14.873912533052748
2020-12-31,2153864.87,2157011.11,0,14.582774864564616,14.584234539634625
2021-01-01,1553431.51,1547553.58,1,14.25597756303503,14.252186552708908
2021-01-02,378420.41,311258.46,0,12.84376369489752,12.648382119873476
2021-01-03,677894.56,516308.19,0,13.426748513759017,13.154461070438167
2021-01-04,819877.04,631242.67,0,13.616910876471461,13.355447231798657
2021-01-05,1174326.91,961163.6,0,13.976206550421496,13.775900953202452
2021-01-06,1114251.05,906466.26,0,13.923693930609668,13.717310191591551
2021-01-07,837846.02,690390.14,0,13.63859080909998,13.445013585528802
2021-01-08,1023293.14,849565.94,0,13.838537530487551,13.652482016283324
2021-01-09,853729.27,699954.28,0,13.657370579790438,13.458771726270477
2021-01-10,1180728.66,984866.85,0,13.981643161270798,13.800262748717094
2021-01-11,1515387.6,1201417.37,0,14.231182465684848,13.999013391775723
2021-01-12,1062807.64,869052.09,0,13.876425622304078,13.675159495592002
2021-01-13,1070756.5,856031.34,0,13.883876899889229,13.66006343478405
2021-01-14,764427.24,629061.31,0,13.546883434674214,13.35198559277944
2021-01-15,977003.78,779003.57,0,13.792246823541099,13.565772191331185
2021-01-16,1185774.61,916210.38,0,13.985907641651226,13.728002381226446
2021-01-17,1224098.2,966990.57,0,14.017715784522013,13.781945056713875
2021-01-18,2502006.18,1916159.06,0,14.732603839709112,14.465833772645915
2021-01-19,2011018.39,1652010.17,0,14.514152310677476,14.317503994541411
2021-01-20,1595354.2,1216527.62,0,14.282606965332791,14.011511967439452
2021-01-21,1698207.91,1250048.47,0,14.34508467126547,14.038693684495374
2021-01-22,1620041.5,1267935.48,0,14.297962941432347,14.052901318087306
2021-01-23,1744298.27,1412867.08,0,14.371863468500148,14.161132295666299
2021-01-24,1862707.42,1491339.57,0,14.437542126330843,14.215185984833331
2021-01-25,2346216.5,1913189.53,0,14.668315014895601,14.464282840953741
2021-01-26,2993616.58,2282478.29,0,14.911993107012778,14.640772818025651
2021-01-27,2258351.94,1690062.59,0,14.63014631794306,14.340276713410304
2021-01-28,2405871.45,1845885.39,0,14.693423160811424,14.428470148272377
2021-01-29,2246568.53,1778946.6,0,14.624914957380637,14.391532511464312
2021-01-30,2167603.39,1754979.72,0,14.589133147953463,14.377968429066774
2021-01-31,1607178.02,1317474.79,0,14.289991038639572,14.091228183517243
2021-02-01,1551374.11,1281321.59,0,14.254652263336663,14.063403375873744
2021-02-02,958876.9,764858.08,0,13.773519025634549,13.547446886689757
2021-02-03,1095535.11,933310.92,0,13.906754399592174,13.746494743356989
2021-02-04,1345207.17,1009834.12,0,14.112059332276136,13.825297627966362
2021-02-05,1749418.05,1399602.15,0,14.374794319356413,14.151699290116179
2021-02-06,1240787.91,940727.48,0,14.031257953022449,13.754409832828639
2021-02-07,1814367.53,1394396.68,0,14.411248047788431,14.147973109388515
2021-02-08,1325809.68,1131072.08,0,14.097534664270635,13.938677368395389
2021-02-09,1448124.96,1194857.77,0,14.185780837094756,13.993538552263038
2021-02-10,1851743.73,1575581.32,0,14.431638849914957,14.270135488893818
2021-02-11,1689417.95,1396084.38,0,14.339895211212742,14.149182720892682
2021-02-12,1983824.96,1679342.84,0,14.500537841204983,14.333913703657984
2021-02-13,1986462.63,1556559.62,0,14.501866545486251,14.25798921445941
2021-02-14,2942830.48,2472928.79,0,14.894882764278124,14.72091415548185
2021-02-15,3142099.08,2531323.24,0,14.96040194961379,14.744253138789604
2021-02-16,1874868.49,1645455.89,0,14.444049609630751,14.313528648298547
2021-02-17,2468895.03,1948858.13,0,14.7192816572746,14.482754697786183
2021-02-18,1729200.62,1374282.0,0,14.363170368624585,14.133442698532651
2021-02-19,2485137.46,1894234.27,0,14.725838934270518,14.454325763598677
2021-02-20,2510521.11,1978226.96,0,14.736001301428672,14.497712032249261
2021-02-21,2673937.37,2158355.9,0,14.799062988510057,14.584857795741074
2021-02-22,3295922.4,2680528.93,0,15.008196929450177,14.801525068014664
2021-02-23,4952064.84,3886168.63,0,15.415315388896309,15.172934559536557
2021-02-24,2880648.13,2377495.5,0,14.873526219076197,14.681558601266003
2021-02-25,5675843.97,4598510.35,0,15.55173000364029,15.341243189517995
2021-02-26,3813868.44,3118356.14,0,15.15415483277892,14.952816863413172
2021-02-27,3241854.71,2733660.27,0,14.991656473809833,14.821152393198997
2021-02-28,2348995.75,1901704.24,0,14.669498880072616,14.458261536365924
2021-03-01,1942260.67,1595206.21,0,14.479363661289918,14.282514197988926
2021-03-02,679248.37,536287.19,0,13.428743599794606,13.192426963471785
2021-03-03,1202803.22,982110.07,0,14.00016623857057,13.797459686846926
2021-03-04,2188811.67,1718125.54,0,14.598869794953556,14.356745034227183
2021-03-05,1350969.16,1101818.84,0,14.116333529355698,13.912473770756435
2021-03-06,1702498.76,1385168.73,0,14.347608176036632,14.141333238831555
2021-03-07,2475099.15,2022240.35,0,14.721791417812721,14.51971703345728
2021-03-08,2765984.78,2054703.58,0,14.832907650195795,14.535642638887492
2021-03-09,2910840.37,2318282.64,0,14.883952727941676,14.656337659502947
2021-03-10,2793536.43,2183321.72,0,14.842819246753452,14.596358457862808
2021-03-11,4291688.17,3434300.04,0,15.272190959327363,15.049323981128406
2021-03-12,4134860.06,3361961.81,0,15.234964284908052,15.02803553102158
2021-03-13,2417371.88,1968099.73,0,14.698191921679882,14.492579539227572
2021-03-14,2889680.59,2334076.0,0,14.876656877548154,14.663127081858583
2021-03-15,3654509.31,2866925.36,0,15.111472664077972,14.868751059150211
2021-03-16,4008350.11,3320217.27,0,15.20389052020539,15.015541082707534
2021-03-17,4400411.89,3480694.63,0,15.297208933122283,15.062742725452738
2021-03-18,5516765.31,4537155.51,0,15.523302433191766,15.32781105441435
2021-03-19,3614457.51,2975958.79,0,15.100452612590527,14.906077163419107
2021-03-20,3232018.55,2766387.35,0,14.988617747490967,14.83305318265302
2021-03-21,2822145.24,2475231.8,0,14.853008231455474,14.721845010167566
2021-03-22,3923103.49,3698730.81,0,15.18239386006512,15.123500564806802
2021-03-23,4222620.69,3768846.71,0,15.255966746668596,15.142279865489709
2021-03-24,4003647.57,3639438.17,0,15.20271664583499,15.107340153566454
2021-03-25,4847687.37,4322456.49,0,15.394012524549721,15.279334661904757
2021-03-26,4034615.27,3623284.41,0,15.210421754792112,15.102891744030867
2021-03-27,3612774.77,3405524.2,0,15.099986946205512,15.040909729430583
2021-03-28,3528929.89,3193051.24,0,15.076505519014246,14.976487832352309
2021-03-29,4090090.6,3735223.94,0,15.224077923856216,15.133318599635206
2021-03-30,10795905.35,9875208.04,0,16.19467757857333,16.105538037135002
2021-03-31,9220320.43,8547874.84,0,16.03692045718107,15.96119337028059
2021-04-01,9027075.84,8225391.38,0,16.015739156485118,15.922736559252902
2021-04-02,7866035.23,7228630.89,0,15.87806483786209,15.79356034939665
2021-04-03,7594752.42,7064149.71,0,15.842968227388859,15.77054335597606
2021-04-04,1720555.46,1597615.49,0,14.358158319723087,14.284023382763072
2021-04-05,2665962.66,2489752.36,0,14.796076148720163,14.72769421132606
2021-04-06,2627509.32,2395678.58,0,14.781547309413446,14.689177498055962
2021-04-07,3504391.02,3200078.0,0,15.069527602634441,14.978686054965223
2021-04-08,3026850.22,2768519.33,0,14.923033435821345,14.833823558544909
2021-04-09,3110153.27,2714930.73,0,14.950182887426761,14.81427736554599
2021-04-10,2505766.01,2142941.81,0,14.734105437250783,14.577690587212071
2021-04-11,2755337.37,2528446.54,0,14.829050813354032,14.743116051808201
2021-04-12,3206411.87,3006280.88,0,14.980663384271878,14.916214617353784
2021-04-13,3231903.43,2897501.76,0,14.988582128260182,14.879359806740888
2021-04-14,5218947.03,4826353.96,0,15.46780641272964,15.389602074057853
2021-04-15,4270735.63,3783812.65,0,15.267296883206733,15.146242961112488
2021-04-16,3735241.12,3308841.35,0,15.13332319907989,15.012108942976411
2021-04-17,3800876.52,3259298.49,0,15.150742524353026,14.997022849884699
2021-04-18,4448113.81,3495208.68,0,15.30799092618016,15.066903926128003
2021-04-19,3468512.12,2925337.15,0,15.059236564415302,14.888920638803745
2021-04-20,4030055.78,3186833.6,0,15.209291023153638,14.974538693715715
2021-04-21,5244905.44,4141247.89,0,15.47276796171254,15.236507964561193
2021-04-22,4635126.49,3691630.05,0,15.349174262536929,15.121578937325292
2021-04-23,2503702.41,1966755.8,0,14.733281557701165,14.491896449666127
2021-04-24,3966260.92,3199689.13,0,15.193334627232732,14.978564528706205
2021-04-25,4545990.29,3630097.75,0,15.329756367422707,15.104770409727765
2021-04-26,4718077.11,3814996.18,0,15.366912094556671,15.154450483513003
2021-04-27,5303542.87,4355535.28,1,15.483885809789367,15.286958301904475
2021-04-28,5606431.49,4335482.99,1,15.539425155430035,15.282343809023534
2021-04-29,9535515.05,7714922.63,1,16.070533917209186,15.858667144832154
2021-04-30,6962149.33,5622679.65,1,15.755998940053463,15.542319092134939
2021-05-01,6555221.49,5276005.92,1,15.695772616632905,15.47868010441818
2021-05-02,5301495.07,4383106.98,0,15.483499616048084,15.293268615191483
2021-05-03,3778243.02,3051862.47,0,15.144769914687782,14.9312629357856
2021-05-04,1930133.97,1605646.92,0,14.473100491078382,14.289037921559505
2021-05-05,2491751.76,1992920.65,0,14.728496940484352,14.505112285828092
2021-05-06,3090364.98,2462408.5,0,14.943800081989899,14.716650900084002
2021-05-07,3099539.75,2583097.98,0,14.946764513319506,14.764500391126992
2021-05-08,2448108.31,2024581.03,0,14.710826574395226,14.520873832280074
2021-05-09,3801718.87,3192875.3,0,15.15096411967374,14.976432729950538
2021-05-10,3546216.71,2807669.46,0,15.081392159670724,14.847865679691045
2021-05-11,3323078.36,2752138.51,0,15.016402429085867,14.827889170791169
2021-05-12,4782841.68,3847828.01,0,15.3805456306308,15.163019653709737
2021-05-13,5666923.8,4709813.19,0,15.550157165256053,15.365159015108267
2021-05-14,5250104.11,4258778.21,0,15.47375865531977,15.264493106753868
2021-05-15,3858160.76,3146686.62,0,15.16570140002918,14.961860908329708
2021-05-16,3981359.06,3199505.04,0,15.197134042504494,14.978506993354838
2021-05-17,4684806.7,3826508.17,0,15.359835426921112,15.15746350167508
2021-05-18,3549112.31,2889339.05,0,15.082208358422434,14.876538677609938
2021-05-19,4795038.58,3840346.57,0,15.383092520697307,15.161073433488687
2021-05-20,5057797.75,4088691.43,0,15.436441916966531,15.223735777637776
2021-05-21,5434543.62,4271132.76,0,15.508286288458619,15.26738986752566
2021-05-22,4310539.38,3526722.84,0,15.276573832410998,15.075879907315135
2021-05-23,3846392.54,3086892.89,0,15.162646524389048,14.942675929715683
2021-05-24,3987573.28,3177252.48,0,15.1986936541149,14.971527696030522
2021-05-25,3822459.48,3142554.15,0,15.15640487794839,14.960546769014105
2021-05-26,4915453.17,4056932.97,0,15.407894712177347,15.215938066483051
2021-05-27,7320510.07,6048379.93,0,15.80619070180632,15.61530117931574
2021-05-28,6925957.27,5561587.62,0,15.750786978803626,15.5313943484373
2021-05-29,4630943.52,3787091.31,1,15.348271405257247,15.14710908208197
2021-05-30,8887935.6,7274840.31,1,16.00020547706284,15.799932557725503
2021-05-31,7996369.9,6466327.4,1,15.894498359219492,15.682119024718919
2021-06-01,7479521.04,6141761.22,1,15.827679449513349,15.630622265459492
2021-06-02,6960798.21,5572082.02,0,15.755804854741243,15.533279513268324
2021-06-03,6367799.03,5139667.32,0,15.666764603689172,15.452499106166371
2021-06-04,2524112.16,2097669.41,0,14.74140033523571,14.556337958361855
2021-06-05,2884765.01,2262050.61,0,14.874954348915853,14.631782751489874
2021-06-06,3795966.84,3084551.9,0,15.149449966600198,14.941917277752232
2021-06-07,3757477.99,3136794.28,0,15.139258809109934,14.958712225240943
2021-06-08,3948452.32,3177527.58,0,15.188834495638924,14.97161427649782
2021-06-09,3733884.76,3009506.21,0,15.132960008079092,14.917286905713894
2021-06-10,3994102.54,3220973.51,0,15.200329716507708,14.985194514590622
2021-06-11,3221511.31,2622379.46,0,14.985361468754837,14.779593035754193
2021-06-12,3618435.07,2920008.48,0,15.101552465590448,14.887097420814538
2021-06-13,3349171.43,2778202.9,0,15.02422383746198,14.837315197731066
2021-06-14,4007931.92,3159812.63,0,15.203786185079835,14.966023605975732
2021-06-15,4162142.95,3326425.2,0,15.241540872074754,15.017409072437744
2021-06-16,4740156.23,3752544.13,0,15.371580864007194,15.137944869066335
2021-06-17,5807751.43,4698668.17,0,15.574704208889564,15.362789871265102
2021-06-18,4316861.14,3463681.18,0,15.278039339814132,15.057842795032593
2021-06-19,3596996.21,3016398.92,0,15.095609947031088,14.919574598788946
2021-06-20,3113780.62,2502341.31,0,14.951348500464814,14.732737775199098
2021-06-21,3454322.45,2831163.45,0,15.055137178353556,14.856198651421417
2021-06-22,3814525.81,3072656.32,0,15.154327180931817,14.93805332171526
2021-06-23,5129834.24,4258385.56,0,15.450584099672128,15.26440090472073
2021-06-24,5015283.26,4491924.42,0,15.42800065972595,15.317791991853131
2021-06-25,3255836.16,2807033.14,0,14.995959992568899,14.847639017721074
2021-06-26,3202321.56,2946230.91,0,14.979386904504512,14.896037593205143
2021-06-27,3938214.81,3832008.26,0,15.18623833860955,15.158899834562662
2021-06-28,4255543.96,4082242.05,0,15.263733386994323,15.222157162470609
2021-06-29,5907160.01,5911751.11,0,15.591675903409007,15.592452810758152
2021-06-30,5094915.79,4949985.1,0,15.443753892807855,15.414895326460123
2021-07-01,4975867.15,5024857.74,0,15.4201104158636,15.429907900071493
2021-07-02,4397949.68,4326458.07,0,15.296649235845697,15.280259998681396
2021-07-03,3132513.38,3101143.37,0,14.957346556324426,14.947281752948586
2021-07-04,730601.15,647312.84,0,13.50162433612574,13.38058652542661
2021-07-05,1878817.85,1927429.12,0,14.446153866084433,14.471698129547116
2021-07-06,1616214.16,1626948.22,0,14.295597652764716,14.302217174896652
2021-07-07,1741509.6,1715092.93,0,14.37026345547653,14.354978406761674
2021-07-08,2563149.38,2518109.42,0,14.756747677054564,14.739019344888648
2021-07-09,2685812.87,2706650.91,0,14.803494357312765,14.811222971484446
2021-07-10,2524108.8,2448068.41,0,14.74139900407422,14.710810275970564
2021-07-11,2592712.85,2553763.2,0,14.768215703629874,14.753078985548829
2021-07-12,3123873.5,3108780.0,0,14.95458461627945,14.949741245903672
2021-07-13,2650746.43,2549076.58,0,14.79035220725065,14.751242118359992
2021-07-14,2970833.54,2785803.91,0,14.904353461207604,14.840047405744386
2021-07-15,3628282.86,3639556.87,0,15.10427032861181,15.107372767949826
2021-07-16,2768513.94,2780496.25,0,14.833821611654654,14.838140336578517
2021-07-17,2453122.24,2399937.97,0,14.712872562500424,14.690953865828181
2021-07-18,2827723.47,2930478.35,0,14.854982871973418,14.890676568294712
2021-07-19,2859598.56,2696150.18,0,14.866192159007149,14.80733582510981
