Date,Revenue,COGS,is_holiday,log_Revenue,log_COGS,revenue_lag_1,revenue_lag_2,revenue_lag_3,revenue_lag_7,revenue_lag_14,revenue_lag_30,cogs_lag_1,cogs_lag_7,cogs_lag_30,rev_roll7_mean,rev_roll7_std,rev_roll7_max,rev_roll14_mean,rev_roll30_mean,rev_roll30_std,rev_roll30_max,day_of_week,month,day_of_month,week_of_year,quarter,is_weekend,days_to_tet,pre_tet_7d,pre_tet_14d,on_tet,post_tet,promo_count,promo_active,promo_intensity,post_promo,sessions,sessions_lag7,sessions_lag14,sessions_roll7_mean,sessions_vs_avg,sessions_spike
2021-07-06,1616214.16,1626948.22,0,14.295597652764716,14.302217174896652,1878817.85,730601.15,3132513.38,5907160.01,3814525.81,3795966.84,1927429.12,5911751.11,3084551.9,3731117.8585714283,1887750.5520716058,5907160.01,3909241.7721428573,3911611.0006666672,1047023.9633862099,5907160.01,1,7,6,27,3,0,30,0,0,0,0,1,1,1,0,31012.0,40996.0,44414.0,36503.57142857143,0.7353671144610502,0
2021-07-07,1741509.6,1715092.93,0,14.37026345547653,14.354978406761674,1616214.16,1878817.85,730601.15,5094915.79,5129834.24,3757477.99,1626948.22,4949985.1,3136794.28,3118125.5942857144,1755418.0165988174,5094915.79,3752219.511428572,3838952.578,1127839.1287516947,5907160.01,2,7,7,27,3,0,30,0,0,0,0,1,1,1,0,30311.0,45773.0,40031.0,35077.28571428572,0.7244116192013333,0
2021-07-08,2563149.38,2518109.42,0,14.756747677054564,14.739019344888648,1741509.6,1616214.16,1878817.85,4975867.15,5015283.26,3948452.32,1715092.93,5024857.74,3177527.58,2639067.5671428577,1574264.4018852909,4975867.15,3510196.322857143,3771753.6316666664,1191142.1626231854,5907160.01,3,7,8,27,3,0,30,0,0,0,0,1,1,1,0,33426.0,37571.0,46126.0,32868.42857142857,0.809100708743755,0
2021-07-09,2685812.87,2706650.91,0,14.803494357312765,14.811222971484446,2563149.38,1741509.6,1616214.16,4397949.68,3255836.16,3733884.76,2518109.42,4326458.07,3009506.21,2294393.6,1196061.6426126305,4397949.68,3335043.902857143,3725576.867,1210746.4625197158,5907160.01,4,7,9,27,3,0,30,0,0,0,0,1,1,1,0,34217.0,33233.0,38862.0,32276.285714285714,0.8365871488752027,0
2021-07-10,2524108.8,2448068.41,0,14.74139900407422,14.710810275970564,2685812.87,2563149.38,1741509.6,3132513.38,3202321.56,3994102.54,2706650.91,3101143.37,3220973.51,2049802.627142857,805488.2962914823,3132513.38,3294327.9535714285,3690641.137333333,1225529.1311942632,5907160.01,5,7,10,27,3,1,30,0,0,0,0,1,1,1,0,31779.0,35152.0,38286.0,32416.85714285714,0.7768976897689769,0
2021-07-11,2592712.85,2553763.2,0,14.768215703629874,14.753078985548829,2524108.8,2685812.87,2563149.38,730601.15,3938214.81,3221511.31,2448068.41,647312.84,2622379.46,1962887.687142857,694345.3387264423,2685812.87,3245884.1849999996,3641641.3460000004,1242250.562978365,5907160.01,6,7,11,27,3,1,30,0,0,0,0,1,1,1,0,30443.0,32810.0,49137.0,31935.0,0.751877037573682,0
2021-07-12,3123873.5,3108780.0,0,14.95458461627945,14.949741245903672,2592712.85,2524108.8,2685812.87,1878817.85,4255543.96,3618435.07,2553763.2,1927429.12,2920008.48,2228903.6442857143,461065.9563137108,2685812.87,3149776.902142857,3620681.3973333333,1254824.7512550969,5907160.01,0,7,12,28,3,0,30,0,0,0,0,1,1,1,0,34467.0,29990.0,46294.0,31596.85714285714,0.8610457190869674,0
2021-07-13,2650746.43,2549076.58,0,14.79035220725065,14.751242118359992,3123873.5,2592712.85,2524108.8,1616214.16,5907160.01,3349171.43,3108780.0,1626948.22,2778202.9,2406768.737142857,537346.867629259,3123873.5,3068943.297857143,3604196.0116666663,1258099.6827064904,5907160.01,1,7,13,28,3,0,30,0,0,0,0,1,1,1,0,34885.0,31012.0,40996.0,32236.428571428572,0.8787404510288287,0
2021-07-14,2970833.54,2785803.91,0,14.904353461207604,14.840047405744386,2650746.43,3123873.5,2592712.85,1741509.6,5094915.79,4007931.92,2549076.58,1715092.93,3159812.63,2554559.0614285716,411117.3093754929,3123873.5,2836342.327857143,3580915.178333333,1269392.9880969885,5907160.01,2,7,14,28,3,0,30,0,0,0,0,1,1,1,0,38621.0,30311.0,45773.0,32789.71428571428,0.9787371357179121,0
2021-07-15,3628282.86,3639556.87,0,15.10427032861181,15.107372767949826,2970833.54,2650746.43,3123873.5,2563149.38,4975867.15,4162142.95,2785803.91,2518109.42,3326425.2,2730176.7671428574,227467.43989232692,3123873.5,2684622.167142857,3546345.232333333,1271483.0068079317,5907160.01,3,7,15,28,3,0,30,0,0,0,0,1,1,1,0,34804.0,33426.0,37571.0,33976.857142857145,0.8879439741131149,0
2021-07-16,2768513.94,2780496.25,0,14.833821611654654,14.838140336578515,3628282.86,2970833.54,2650746.43,2685812.87,4397949.68,4740156.23,3639556.87,2706650.91,3752544.13,2882338.692857143,393080.1999971473,3628282.86,2588366.146428571,3528549.8959999997,1266292.5628524385,5907160.01,4,7,16,28,3,0,30,0,0,0,0,1,1,1,0,33529.0,34217.0,33233.0,34173.71428571428,0.8623869256905344,0
2021-07-17,2453122.24,2399937.97,0,14.712872562500424,14.69095386582818,2768513.94,3628282.86,2970833.54,2524108.8,3132513.38,5807751.43,2780496.25,2448068.41,4698668.17,2894153.131428572,387390.60184366634,3628282.86,2471977.8792857146,3462828.4863333334,1252328.7882497462,5907160.01,5,7,17,28,3,1,30,0,0,0,0,1,1,1,0,34590.0,31779.0,35152.0,34075.42857142857,0.8979976133011299,0
2021-07-18,2827723.47,2930478.35,0,14.854982871973418,14.890676568294712,2453122.24,2768513.94,3628282.86,2592712.85,730601.15,4316861.14,2399937.97,2553763.2,3463681.18,2884012.194285714,399433.8577098224,3628282.86,2423449.9407142857,3351007.5133333337,1183612.5241812633,5907160.01,6,7,18,28,3,1,30,0,0,0,0,1,1,1,0,38368.0,30443.0,32810.0,34477.0,1.0072976220376109,0
2021-07-19,2859598.56,2696150.18,0,14.866192159007149,14.80733582510981,2827723.47,2453122.24,2768513.94,3123873.5,1878817.85,3596996.21,2930478.35,3108780.0,3016398.92,2917585.14,380286.6361537009,3628282.86,2573244.3921428574,3301369.591,1172887.0198172594,5907160.01,0,7,19,29,3,0,30,0,0,0,0,1,1,1,0,34197.0,34467.0,29990.0,35609.142857142855,0.9014566920139394,0
2021-07-20,3389960.06,3045138.98,0,15.036328992564997,14.929057428512875,2859598.56,2827723.47,2453122.24,2650746.43,1616214.16,3113780.62,2696150.18,2549076.58,2502341.31,2879831.5771428575,369354.7953870233,3628282.86,2643300.1571428576,3276789.6693333336,1174204.0039799495,5907160.01,1,7,20,29,3,0,30,0,0,0,0,1,1,1,0,30516.0,34885.0,31012.0,35570.57142857143,0.8107691626444671,0
2021-07-21,3336465.66,2928248.05,0,15.020422918768755,14.889915208506215,3389960.06,2859598.56,2827723.47,2970833.54,1741509.6,3454322.45,3045138.98,2785803.91,2831163.45,2985433.524285714,397539.61122351215,3628282.86,2769996.292857143,3285995.6506666667,1173964.5375937514,5907160.01,2,7,21,29,3,0,30,0,0,0,0,1,1,1,0,33646.0,38621.0,30311.0,34946.42857142857,0.9060333104441841,0
2021-07-22,4388007.92,3796262.13,0,15.294386133191963,15.14952775401244,3336465.66,3389960.06,2859598.56,3628282.86,2563149.38,3814525.81,2928248.05,3639556.87,3072656.32,3037666.6842857143,418755.84268328495,3628282.86,2883921.725714286,3282067.091,1173578.9592368542,5907160.01,3,7,22,29,3,0,30,0,0,0,0,1,1,1,0,32412.0,34804.0,33426.0,34235.71428571428,0.8859885228604283,0
2021-07-23,4385215.41,3753800.99,0,15.293749534908148,15.138279748333614,4388007.92,3336465.66,3389960.06,2768513.94,2685812.87,5129834.24,3796262.13,2780496.25,4258385.56,3146198.8357142857,638263.023798095,4388007.92,3014268.7642857144,3301183.1613333332,1187143.3364754042,5907160.01,4,7,23,29,3,0,30,0,0,0,0,0,0,0,1,32445.0,33529.0,34217.0,33894.0,0.8966967730523895,0
2021-07-24,2294305.45,1930929.33,0,14.6459411553693,14.473512481008337,4385215.41,4388007.92,3336465.66,2453122.24,2524108.8,5015283.26,3753800.99,2399937.97,4491924.42,3377156.1885714284,759759.3066579078,4388007.92,3135654.66,3276362.533666667,1154939.1532070546,5907160.01,5,7,24,29,3,1,30,0,0,0,0,0,0,0,0,31592.0,34590.0,31779.0,33739.142857142855,0.8792668694069383,0
2021-07-25,2549303.61,2173412.06,0,14.751331177983884,14.591809328610962,2294305.45,4385215.41,4388007.92,2827723.47,2592712.85,3255836.16,1930929.33,2930478.35,2807033.14,3354468.075714286,793570.9330800121,4388007.92,3119240.1350000002,3185663.2733333334,1119982.2832506693,5907160.01,6,7,25,29,3,1,30,0,0,0,0,0,0,0,0,35455.0,38368.0,30443.0,33310.857142857145,1.0002689577604658,0
2021-07-26,3676952.36,2918564.14,0,15.117595075949495,14.886602663061671,2549303.61,2294305.45,4385215.41,2859598.56,3123873.5,3202321.56,2173412.06,2696150.18,2946230.91,3314693.81,830490.3116718654,4388007.92,3116139.4750000006,3162112.1883333335,1125868.843161006,5907160.01,0,7,26,30,3,0,30,0,0,0,0,0,0,0,0,33451.0,34197.0,34467.0,32894.71428571428,0.9467648215918193,0
2021-07-27,3460197.23,2857159.07,0,15.056836437300303,14.865338706944804,3676952.36,2549303.61,2294305.45,3389960.06,2650746.43,3938214.81,2918564.14,3045138.98,3832008.26,3431458.6385714286,813118.1075363843,4388007.92,3155645.107857143,3177933.2150000003,1129781.3851737538,5907160.01,1,7,27,30,3,0,30,0,0,0,0,0,0,0,0,33644.0,30516.0,34885.0,32788.142857142855,0.9565908018219695,0
2021-07-28,4046860.27,3235448.81,0,15.213452143557072,14.98967852107356,3460197.23,3676952.36,2549303.61,3336465.66,2970833.54,4255543.96,2857159.07,2928248.05,4082242.05,3441492.52,812954.0130494769,4388007.92,3213463.022142857,3161999.2956666662,1122033.2767082236,5907160.01,2,7,28,30,3,0,30,0,0,0,0,0,0,0,0,34683.0,33646.0,38621.0,33235.0,1.0008281800526917,0
2021-07-29,5547857.68,4566302.38,0,15.528922587850186,15.334214547141013,4046860.27,3460197.23,3676952.36,4388007.92,3628282.86,5907160.01,3235448.81,3796262.13,5911751.11,3542977.464285714,841497.7201396485,4388007.92,3290322.0742857144,3155043.172666667,1115648.7045779566,5907160.01,3,7,29,30,3,0,30,0,0,0,0,0,0,0,0,32982.0,32412.0,34804.0,33383.142857142855,0.9624928746383817,0
2021-07-30,6548042.77,6322433.77,0,15.694676901934631,15.659614940351643,5547857.68,4046860.27,3460197.23,4385215.41,2768513.94,5094915.79,4566302.38,3753800.99,4949985.1,3708670.287142857,1107700.3133711012,5547857.68,3427434.5614285716,3143066.428333333,1086636.6939860994,5547857.68,4,7,30,30,3,0,30,0,0,0,0,1,1,1,0,36061.0,32445.0,33529.0,33464.57142857143,1.060613487790244,0
2021-07-31,5256382.47,5446793.9,0,15.474953795008831,15.51053790190253,6548042.77,5547857.68,4046860.27,2294305.45,2453122.24,4975867.15,6322433.77,1930929.33,5024857.74,4017645.6242857142,1543700.229203699,6548042.77,3697400.9064285713,3191503.9943333333,1202817.9823241115,6548042.77,5,7,31,30,3,1,30,0,0,0,0,1,1,1,0,29917.0,31592.0,34590.0,33981.142857142855,0.8883669275813328,0
2021-08-01,3652376.75,4109973.08,0,15.11088895182098,15.228927279883187,5256382.47,6548042.77,5547857.68,2549303.61,2827723.47,4397949.68,5446793.9,2173412.06,4326458.07,4440799.484285714,1390995.7870685065,6548042.77,3897633.78,3200854.505,1218160.1466817039,6548042.77,6,8,1,30,3,1,30,0,0,0,0,1,1,1,0,37105.0,35455.0,38368.0,33741.857142857145,1.1102212363784336,0
2021-08-02,4399616.65,4886236.3,0,15.29702819738539,15.40193309695571,3652376.75,5256382.47,6548042.77,3676952.36,2859598.56,3132513.38,4109973.08,2918564.14,3101143.37,4598381.361428571,1188784.0501485534,6548042.77,3956537.5857142853,3176002.074,1200370.8669129545,6548042.77,0,8,2,31,3,0,30,0,0,0,0,1,1,1,0,42139.0,33451.0,34197.0,33977.57142857143,1.2559934824293846,0
2021-08-03,2422462.49,3359505.36,0,14.700295551426056,15.02730460447941,4399616.65,3652376.75,5256382.47,3460197.23,3389960.06,730601.15,4886236.3,2857159.07,647312.84,4701619.117142857,1125101.0972150268,6548042.77,4066538.8778571426,3218238.8496666667,1220904.6862371576,6548042.77,1,8,3,31,3,0,30,0,0,0,0,1,1,1,0,34871.0,33644.0,30516.0,35218.71428571428,1.03219841795289,0
2021-08-04,1157658.1,1697391.73,0,13.961910506900836,14.344603943487453,2422462.49,4399616.65,3652376.75,4046860.27,3336465.66,1878817.85,3359505.36,3235448.81,1927429.12,4553371.297142857,1359822.267182699,6548042.77,3997431.9085714286,3274634.2276666667,1138316.1318278834,6548042.77,2,8,4,31,3,0,30,0,0,0,0,1,1,1,0,42489.0,34683.0,33646.0,35394.0,1.2551424930924673,0
2021-08-05,1482037.52,2026425.65,0,14.20892907640322,14.521784528984623,1157658.1,2422462.49,4399616.65,5547857.68,4388007.92,1616214.16,1697391.73,4566302.38,1626948.22,4140628.13,1878674.8801760287,6548042.77,3841802.7971428568,3250595.569333333,1175806.3075817574,6548042.77,3,8,5,31,3,0,30,0,0,0,0,1,1,1,0,37593.0,32982.0,32412.0,36509.142857142855,1.0970111579416317,0
2021-08-06,1591502.8,2374360.64,0,14.280189913386009,14.680239176164315,1482037.52,1157658.1,2422462.49,6548042.77,4385215.41,1741509.6,2026425.65,6322433.77,1715092.93,3559796.6785714286,1995944.581429773,6548042.77,3634233.4828571426,3246123.0146666667,1182473.8618654136,6548042.77,4,8,6,31,3,0,30,0,0,0,0,1,1,1,0,41901.0,36061.0,32445.0,37167.857142857145,1.2149466770020045,0
2021-08-07,1632328.25,2336736.46,0,14.305518540481666,14.6642662666027,1591502.8,1482037.52,1157658.1,5256382.47,2294305.45,2563149.38,2374360.64,5446793.9,2518109.42,2851719.54,1598839.2708016068,5256382.47,3434682.582142857,3241122.788,1189352.838297734,6548042.77,5,8,7,31,3,1,30,0,0,0,0,1,1,1,0,36018.0,29917.0,31592.0,38002.142857142855,1.0327959106428044,0
2021-08-08,1411882.22,1918090.72,0,14.160434988232607,14.466841353928658,1632328.25,1591502.8,1482037.52,3652376.75,2549303.61,2685812.87,2336736.46,4109973.08,2706650.91,2333997.5085714287,1235986.8312115746,4399616.65,3387398.496428571,3210095.417,1219411.0511176507,6548042.77,6,8,8,31,3,1,30,0,0,0,0,1,1,1,0,39567.0,37105.0,35455.0,38873.71428571428,1.131757594248775,0
2021-08-09,1376421.76,2167285.81,0,14.134998488659477,14.588986625244626,1411882.22,1632328.25,1591502.8,4399616.65,3676952.36,2524108.8,1918090.72,4886236.3,2448068.41,2013926.8614285716,1122574.194179083,4399616.65,3306154.111428571,3167631.062,1259810.3018867148,6548042.77,0,8,9,32,3,0,30,0,0,0,0,1,1,1,0,39113.0,42139.0,33451.0,39225.42857142857,1.1130937135376646,0
2021-08-10,1581357.61,2246981.07,0,14.273794915265189,14.625098571607367,1376421.76,1411882.22,1632328.25,2422462.49,3460197.23,2592712.85,2167285.81,3359505.36,2553763.2,1582041.877142857,402132.11720240914,2422462.49,3141830.4971428574,3129374.827333333,1296905.3561647085,6548042.77,1,8,10,32,3,0,30,0,0,0,0,1,1,1,0,39302.0,34871.0,33644.0,38793.142857142855,1.1107447546123237,0
2021-08-11,1740229.21,2604985.61,0,14.369527967036932,14.772938093041232,1581357.61,1376421.76,1411882.22,1157658.1,4046860.27,3123873.5,2246981.07,1697391.73,3108780.0,1461884.0371428572,164767.3886758057,1632328.25,3007627.6671428573,3095662.986,1324193.9404065742,6548042.77,2,8,11,32,3,0,30,0,0,0,0,1,1,1,0,30995.0,42489.0,34683.0,39426.142857142855,0.8687239749505541,0
2021-08-12,2480973.68,3548924.53,0,14.724162057059589,15.08215544803288,1740229.21,1581357.61,1376421.76,1482037.52,5547857.68,2650746.43,2604985.61,2026425.65,2549076.58,1545108.4814285713,128665.07669268636,1740229.21,2842868.305714286,3049541.509666667,1347075.853957208,6548042.77,3,8,12,32,3,0,30,0,0,0,0,1,1,1,0,38269.0,37593.0,32982.0,37784.142857142855,1.0760893099669975,0
2021-08-13,2199306.57,3444159.74,0,14.603653127878138,15.0521908159145,2480973.68,1740229.21,1581357.61,1591502.8,6548042.77,2970833.54,3548924.53,2374360.64,2785803.91,1687813.6471428573,371627.1844274412,2480973.68,2623805.1628571427,3043882.418,1349163.9612397067,6548042.77,4,8,13,32,3,0,30,0,0,0,0,1,1,1,0,37306.0,41901.0,36061.0,37880.71428571428,1.0456938637266122,0
2021-08-14,1494099.71,1993428.41,0,14.217035052041526,14.505367035093826,2199306.57,2480973.68,1740229.21,1632328.25,5256382.47,3628282.86,3444159.74,2336736.46,3639556.87,1774642.757142857,413967.5421424187,2480973.68,2313181.148571429,3018164.852333334,1357929.3169338657,6548042.77,5,8,14,32,3,1,30,0,0,0,0,1,1,1,0,37592.0,36018.0,29917.0,37224.28571428572,1.055006735518635,0
2021-08-15,1862118.62,2645589.05,0,14.437225977505404,14.78840467968105,1494099.71,2199306.57,2480973.68,1411882.22,3652376.75,2768513.94,1993428.41,1918090.72,2780496.25,1754895.822857143,425036.49806922657,2480973.68,2044446.6657142858,2947025.414,1380578.275242445,6548042.77,6,8,15,32,3,1,30,0,0,0,0,1,1,1,0,39171.0,39567.0,37105.0,37449.142857142855,1.0964611083948839,0
2021-08-16,2220064.67,3319453.91,0,14.613047334492032,15.015311143678106,1862118.62,1494099.71,2199306.57,1376421.76,4399616.65,2453122.24,2645589.05,2167285.81,2399937.97,1819215.3085714285,397663.08414073894,2480973.68,1916571.0850000002,2916812.236666667,1394467.7166531938,6548042.77,0,8,16,33,3,0,30,0,0,0,0,1,1,1,0,42739.0,39113.0,42139.0,37392.57142857143,1.1900704480271769,0
2021-08-17,2263302.37,3320429.89,0,14.632335972192982,15.015605118615756,2220064.67,1862118.62,1494099.71,1581357.61,2422462.49,2827723.47,3319453.91,2246981.07,2930478.35,1939735.7242857143,367820.9393630568,2480973.68,1760888.8007142858,2909043.651,1397785.2481916128,6548042.77,1,8,17,33,3,0,30,0,0,0,0,1,1,1,0,35832.0,39302.0,34871.0,37910.57142857143,0.9902546108430927,0
2021-08-18,1875383.97,2630473.94,0,14.444324513645263,14.78267497340167,2263302.37,2220064.67,1862118.62,1740229.21,1157658.1,2859598.56,3320429.89,2604985.61,2696150.18,2037156.4042857143,346789.66722921154,2480973.68,1749520.2207142857,2890229.614333333,1402707.4091233832,6548042.77,2,8,18,33,3,0,30,0,0,0,0,1,1,1,0,33929.0,30995.0,42489.0,37414.857142857145,0.939858892357639,0
2021-08-19,2535597.13,3644326.12,0,14.745940115893848,15.10868230281703,1875383.97,2263302.37,2220064.67,2480973.68,1482037.52,3389960.06,2630473.94,3548924.53,3045138.98,2056464.2271428572,330901.15780134907,2480973.68,1800786.3542857144,2857422.461333333,1414905.1184756989,6548042.77,3,8,19,33,3,0,30,0,0,0,0,1,1,1,0,34659.0,38269.0,37593.0,37834.0,0.960318083372201,0
2021-08-20,2553183.49,3860236.79,0,14.752851957615835,15.166239343170531,2535597.13,1875383.97,2263302.37,2199306.57,1591502.8,3336465.66,3644326.12,3444159.74,2928248.05,2064267.5771428572,343003.2250923019,2535597.13,1876040.6121428572,2828943.697,1412412.7361964553,6548042.77,4,8,20,33,3,0,30,0,0,0,0,1,1,1,0,36779.0,37306.0,41901.0,37318.28571428572,1.0151737361506994,0
2021-08-21,1453356.23,2098001.94,0,14.189386769182478,14.556496469272002,2553183.49,2535597.13,1875383.97,1494099.71,1632328.25,4388007.92,3860236.79,1993428.41,3796262.13,2114821.422857143,389191.61424244655,2553183.49,1944732.09,2802834.291333333,1409944.930455993,6548042.77,5,8,21,33,3,1,30,0,0,0,0,1,1,1,0,35239.0,37592.0,36018.0,37243.0,0.9698709462565057,0
2021-08-22,1640268.07,2295711.5,0,14.31037085341602,14.64655381081116,1453356.23,2553183.49,2535597.13,1862118.62,1411882.22,4385215.41,2098001.94,2645589.05,3753800.99,2109000.9257142856,400171.6891577395,2553183.49,1931948.3742857145,2705012.5683333334,1397925.0562137614,6548042.77,6,8,22,33,3,1,30,0,0,0,0,1,1,1,0,33822.0,39171.0,39567.0,36906.857142857145,0.9284633221026355,0
2021-08-23,1883869.71,2626041.33,0,14.448839106498232,14.780988453288456,1640268.07,1453356.23,2553183.49,2220064.67,1376421.76,2294305.45,2295711.5,3319453.91,1930929.33,2077307.9900000002,430610.5755691748,2553183.49,1948261.6492857144,2613514.3236666666,1373782.6060915515,6548042.77,0,8,23,34,3,0,30,0,0,0,0,1,1,1,0,41170.0,42739.0,39113.0,36142.71428571428,1.1287544038420236,0
2021-08-24,1836322.27,2808012.6,0,14.423275907648293,14.847987887420953,1883869.71,1640268.07,1453356.23,2263302.37,1581357.61,2549303.61,2626041.33,3320429.89,2173412.06,2029280.1385714286,430783.19830415206,2553183.49,1984507.9314285717,2599833.132333333,1379104.5635949913,6548042.77,1,8,24,34,3,0,30,0,0,0,0,1,1,1,0,33874.0,35832.0,39302.0,35918.57142857143,0.920661754513754,0
2021-08-25,1939866.54,2821994.79,0,14.478130250357925,14.852954919544032,1836322.27,1883869.71,1640268.07,1875383.97,1740229.21,3676952.36,2808012.6,2630473.94,2918564.14,1968282.9814285713,422269.01883972547,2553183.49,2002719.692857143,2576067.0876666666,1386130.851419211,6548042.77,2,8,25,34,3,0,30,0,0,0,0,1,1,1,0,42700.0,33929.0,30995.0,35638.857142857145,1.162208359190428,0
2021-08-26,1886569.08,2959216.09,0,14.450270965854491,14.90043529469322,1939866.54,1836322.27,1883869.71,2535597.13,2480973.68,3460197.23,2821994.79,3644326.12,2857159.07,1977494.7771428574,420604.72599743615,2553183.49,2016979.5021428573,2518164.2269999995,1374793.0740376858,6548042.77,3,8,26,34,3,0,30,0,0,0,0,1,1,1,0,44382.0,34659.0,38269.0,36891.857142857145,1.197936769711218,0
2021-08-27,1662732.77,2371412.62,0,14.323973655160824,14.678996799432303,1886569.08,1939866.54,1836322.27,2553183.49,2199306.57,4046860.27,2959216.09,3860236.79,3235448.81,1884776.4842857143,341091.9930928028,2553183.49,1974522.0307142858,2465709.955333334,1367612.6522184066,6548042.77,4,8,27,34,3,0,30,0,0,0,0,1,1,1,0,31425.0,36779.0,37306.0,38280.857142857145,0.8400916415003044,0
2021-08-28,1664938.51,2453257.65,0,14.325299350406388,14.712927759997507,1662732.77,1886569.08,1939866.54,1453356.23,1494099.71,5547857.68,2371412.62,2098001.94,4566302.38,1757569.2385714285,176694.74088688684,1939866.54,1936195.3307142858,2386239.0386666665,1341587.2466834693,6548042.77,5,8,28,34,3,1,30,0,0,0,0,1,1,1,0,40471.0,35239.0,37592.0,37516.0,1.0850706158769765,0
2021-08-29,4443078.33,6342118.62,0,15.306858236811538,15.66272359546042,1664938.51,1662732.77,1886569.08,1640268.07,1862118.62,6548042.77,2453257.65,2295711.5,6322433.77,1787795.2785714285,127125.78519948987,1939866.54,1948398.1021428572,2256808.399666667,1206558.3310922908,6548042.77,6,8,29,34,3,1,30,0,0,0,0,1,1,1,0,38145.0,33822.0,39171.0,38263.42857142857,1.0159086672052413,0
2021-08-30,3996164.3,5499176.03,1,15.200845784261382,15.520109008097789,4443078.33,1664938.51,1662732.77,1883869.71,2220064.67,5256382.47,6342118.62,2626041.33,5446793.9,2188196.7442857143,1000289.9797298242,4443078.33,2132752.367142857,2186642.9183333335,990212.3618898658,5256382.47,0,8,30,35,3,0,30,0,0,0,0,2,1,2,0,41162.0,41170.0,42739.0,38881.0,1.0942354281825482,0
2021-08-31,3940957.44,5240978.22,1,15.18693451057472,15.472018912884248,3996164.3,4443078.33,1664938.51,1836322.27,2263302.37,3652376.75,5499176.03,2808012.6,4109973.08,2489953.1142857145,1193189.9577851945,4443078.33,2259616.6264285715,2144635.646,875592.8733370693,4443078.33,1,8,31,35,3,0,30,0,0,0,0,2,1,2,0,41421.0,33874.0,35832.0,38879.857142857145,1.0902567999024355,0
2021-09-01,3579634.39,4583108.31,1,15.090771506821474,15.337888214396004,3940957.44,3996164.3,4443078.33,1939866.54,1875383.97,4399616.65,5240978.22,2821994.79,4886236.3,2790615.2814285713,1264094.5213563729,4443078.33,2379449.1314285714,2154255.0023333333,894117.4864123435,4443078.33,2,9,1,35,3,0,30,0,0,0,0,2,1,2,0,27326.0,42700.0,33929.0,39958.0,0.7165439328715337,0
2021-09-02,3917618.96,4722341.9,1,15.18099487431336,15.367815611526012,3579634.39,3940957.44,3996164.3,1886569.08,2535597.13,2422462.49,4583108.31,2959216.09,3359505.36,3024867.8314285716,1231683.650260703,4443078.33,2501181.304285714,2126922.2603333336,833595.8958995573,4443078.33,3,9,2,35,3,0,30,0,0,0,0,2,1,2,0,28236.0,44382.0,34659.0,37761.71428571428,0.7501182188013057,0
2021-09-03,1070973.42,1003268.02,1,13.884079464924298,13.818774246334703,3917618.96,3579634.39,3940957.44,1662732.77,2553183.49,1157658.1,4722341.9,2371412.62,1697391.73,3315017.814285714,1155727.7020788558,4443078.33,2599897.149285714,2176760.8093333333,894356.1665360337,4443078.33,4,9,3,35,3,0,30,0,0,0,0,1,1,1,0,26551.0,31425.0,36779.0,35455.142857142855,0.7095232877883749,0
2021-09-04,1839742.83,1710231.68,1,14.425136897066684,14.352139989397577,1070973.42,3917618.96,3579634.39,1664938.51,1453356.23,1482037.52,1003268.02,2453257.65,2026425.65,3230480.7642857144,1308300.6098441104,4443078.33,2494025.001428571,2173871.32,897895.2509713409,4443078.33,5,9,4,35,3,1,30,0,0,0,0,1,1,1,0,24298.0,40471.0,35239.0,34758.857142857145,0.6586674305066735,0
2021-09-05,1682890.37,1626164.36,1,14.33602392563525,14.301735261336036,1839742.83,1070973.42,3917618.96,4443078.33,1640268.07,1591502.8,1710231.68,6342118.62,2374360.64,3255452.8099999996,1274674.2815812482,4443078.33,2521624.044285714,2185794.8303333335,890737.8442430687,4443078.33,6,9,5,35,3,1,30,0,0,0,0,1,1,1,0,28062.0,38145.0,33822.0,32448.428571428572,0.7699511795382086,0
2021-09-06,2097434.58,1931198.13,0,14.556226004098574,14.473651678828205,1682890.37,1839742.83,1070973.42,3996164.3,1883869.71,1632328.25,1626164.36,5499176.03,2336736.46,2861140.2442857143,1272981.31698324,3996164.3,2524668.4942857143,2188841.0826666667,888789.4672772039,4443078.33,0,9,6,36,3,0,30,0,0,0,0,1,1,1,0,28771.0,41162.0,41170.0,31008.0,0.7995238778941324,0
2021-09-07,2244132.38,1986738.71,0,14.623829982361,14.502005516476064,2097434.58,1682890.37,1839742.83,3940957.44,1836322.27,1411882.22,1931198.13,5240978.22,1918090.72,2589893.141428571,1190436.2225170222,3940957.44,2539923.1278571426,2204344.627,882783.4626582572,4443078.33,1,9,7,36,3,0,30,0,0,0,0,1,1,1,0,23373.0,41421.0,33874.0,29237.85714285714,0.6539072729103952,0
2021-09-08,3716975.63,3437593.72,0,15.128421161931133,15.050282575486426,2244132.38,2097434.58,1682890.37,3579634.39,1939866.54,1376421.76,1986738.71,4583108.31,2167285.81,2347489.5614285716,1031640.2550772623,3917618.96,2569052.421428572,2232086.299,870005.767007522,4443078.33,2,9,8,36,3,0,30,0,0,0,0,1,1,1,0,29427.0,27326.0,42700.0,26659.571428571428,0.835904078536976,0
